# Energy Eigenvalues:,4.915098,19.660345,44.235595,78.640606,122.875039,176.938458,240.830332,314.550030,398.096826,491.469898
# Position x, Psi 1,Psi 2,Psi 3,Psi 4,Psi 5,Psi 6,Psi 7,Psi 8,Psi 9,Psi 10
-2.097097097097097018e-01,1.118257803863961453e+00,-1.366834989175906401e+00,5.524104620212737515e-01,-6.916295092445795545e-01,-1.397782220295920919e+00,-1.016865291814879058e+00,1.548784614157779627e-01,1.206171941486457566e+00,1.319413226411590312e+00,-4.065330743209223940e-01
-2.087087087087087234e-01,1.120962113309729835e+00,-1.364564433930356424e+00,5.401431194172285899e-01,-7.070400362183802967e-01,-1.400833973842116942e+00,-9.982167163140993615e-01,1.856896121181095538e-01,1.224259840827410128e+00,1.304620882201353416e+00,-3.638750557159627919e-01
-2.077077077077076894e-01,1.123655381405708198e+00,-1.362240115597042500e+00,5.278278939909706313e-01,-7.223391363363952378e-01,-1.403540782786345531e+00,-9.792141874069304475e-01,2.164111442912733940e-01,1.241576015552510626e+00,1.288787726544204704e+00,-3.208586534289437631e-01
-2.067067067067067110e-01,1.126337581623507722e+00,-1.359862125752823614e+00,5.154658774675030530e-01,-7.375243985178699946e-01,-1.405901980597699552e+00,-9.598644431190178627e-01,2.470282309425484435e-01,1.258109550235273266e+00,1.271926390948552532e+00,-2.775262346856421924e-01
-2.057057057057057325e-01,1.129008687543760825e+00,-1.357430558089191219e+00,5.030581657197864542e-01,-7.525934296224837672e-01,-1.407916985849362312e+00,-9.401743445936303623e-01,2.775260954872793562e-01,1.273850022794309922e+00,1.254050327192870240e+00,-2.339204779591711747e-01
-2.047047047047046986e-01,1.131668672856376956e+00,-1.354945508408573751e+00,4.906058586715900671e-01,-7.675438548274970962e-01,-1.409585302361773929e+00,-9.201508736587933335e-01,3.078900188804312710e-01,1.288787511062990943e+00,1.235173796594017492e+00,-1.900843309355818300e-01
-2.037037037037037202e-01,1.134317511360797281e+00,-1.352407074620554983e+00,4.781100601999824784e-01,-7.823733180020115974e-01,-1.410906519324806707e+00,-8.998011303516276760e-01,3.381053467203739560e-01,1.302912599043977382e+00,1.215311858629721797e+00,-1.460609682143158006e-01
-2.027027027027026862e-01,1.136955176966260250e+00,-1.349815356738026662e+00,4.655718780374790700e-01,-7.970794820782930445e-01,-1.411880311398933330e+00,-8.791323304007866435e-01,3.681574963214712115e-01,1.316216382844701105e+00,1.194480358924310037e+00,-1.018937487851715867e-01
-2.017017017017017078e-01,1.139581643692063162e+00,-1.347170456873252320e+00,4.529924236738434584e-01,-8.116600294200861931e-01,-1.412506438795342989e+00,-8.581518026678607303e-01,3.980319637520560172e-01,1.328690476290025568e+00,1.172695916607255917e+00,-5.762617332366098272e-02
-2.007007007007007293e-01,1.142196885667817075e+00,-1.344472479233843609e+00,4.403728122575570891e-01,-8.261126621878669418e-01,-1.412784747334989044e+00,-8.368669865486709769e-01,4.277143308343986927e-01,1.340327016208558986e+00,1.149975911054631483e+00,-1.330184134681846285e-02
-1.996996996996996954e-01,1.144800877133685280e+00,-1.341721530118635597e+00,4.277141624969549860e-01,-8.404351027009600017e-01,-1.412715168486532891e+00,-8.152854293353498649e-01,4.571902721032792272e-01,1.351118667389263228e+00,1.126338468024023598e+00,3.103559172834101723e-02
-1.986986986986987169e-01,1.147393592440646204e+00,-1.338917717913509220e+00,4.150175965610587991e-01,-8.546250937965009786e-01,-1.412297719383230676e+00,-7.934147835401881288e-01,4.864455617198248927e-01,1.361058627205290028e+00,1.101802445194024482e+00,7.534245758141770721e-02
-1.976976976976976830e-01,1.149975006050748982e+00,-1.336061153087122255e+00,4.022842399800987678e-01,-8.686803991851567153e-01,-1.411532502818717116e+00,-7.712628041821643077e-01,5.154660803372619338e-01,1.370140629902088181e+00,1.076387417119796019e+00,1.195751179979327172e-01
-1.966966966966967045e-01,1.152545092537358595e+00,-1.333151948186554137e+00,3.895152215457353684e-01,-8.825988038035527117e-01,-1.410419707221687302e+00,-7.488373460371215984e-01,5.442378219152701480e-01,1.378358950547079242e+00,1.050113659616710216e+00,1.636900078489813837e-01
-1.956956956956956706e-01,1.155103826585411442e+00,-1.330190217832872612e+00,3.767116732109952459e-01,-8.963781141633628824e-01,-1.408959606609502258e+00,-7.261463608525797753e-01,5.727469004796545970e-01,1.385708408638432365e+00,1.023002133584545170e+00,2.076436779989052628e-01
-1.946946946946946921e-01,1.157651182991668026e+00,-1.327176078716625351e+00,3.638747299899271481e-01,-9.100161586969964800e-01,-1.407152560520719797e+00,-7.031978945281616156e-01,6.009795568240733354e-01,1.392184371370650098e+00,9.950744682851219158e-01,2.513928380987208167e-01
-1.936936936936937137e-01,1.160187136664961427e+00,-1.324109649593240512e+00,3.510055298569841331e-01,-9.235107880998305596e-01,-1.404999013926559792e+00,-6.800000842626308106e-01,6.289221651505787491e-01,1.397782756554904582e+00,9.663529440867304476e-01,2.948943992231585765e-01
-1.926926926926926797e-01,1.162711662626431552e+00,-1.320991051278333828e+00,3.381052136461398794e-01,-9.368598756689211493e-01,-1.402499497121318495e+00,-6.565611556685500005e-01,6.565612396457694011e-01,1.402500035192271621e+00,9.368604746890996093e-01,3.381055163093143467e-01
-1.916916916916917013e-01,1.165224736009791151e+00,-1.317820406642970621e+00,3.251749249497619676e-01,-9.500613176381798031e-01,-1.399654625591811641e+00,-6.328894198556070938e-01,6.838834409893955746e-01,1.406333233698294771e+00,9.066205888431275728e-01,3.809836303551265013e-01
-1.906906906906906674e-01,1.167726332061559846e+00,-1.314597840608813684e+00,3.122158100172308104e-01,-9.631130335099118422e-01,-1.396465099865802140e+00,-6.089932704836096278e-01,7.108755827922502712e-01,1.409279935777401960e+00,8.756574115799090618e-01,4.234865103361016292e-01
-1.896896896896896889e-01,1.170216426141297283e+00,-1.311323480143188114e+00,2.992290176533232149e-01,-9.760129663826832003e-01,-1.392931705339488513e+00,-5.848811807862042134e-01,7.375246379602478086e-01,1.411338283946026451e+00,8.439956449640544367e-01,4.655722947990110216e-01
-1.886886886886887105e-01,1.172694993721849821e+00,-1.307997454254083980e+00,2.862156991163747333e-01,-9.887590832754872272e-01,-1.389055312084111149e+00,-5.605617005663943164e-01,7.638177449816342390e-01,1.412506980703500004e+00,8.116605483866748960e-01,5.071995330915980427e-01
-1.876876876876876765e-01,1.175162010389602552e+00,-1.304619893985085488e+00,2.731770080162245762e-01,-1.001349375448140178e+00,-1.384836874631716341e+00,-5.360434531649052037e-01,7.897422141342855806e-01,1.412785289349953510e+00,7.786779184137369025e-01,5.483272261876873666e-01
-1.866866866866866981e-01,1.177617451844728436e+00,-1.301190932410216661e+00,2.601141002119523593e-01,-1.013781858717861306e+00,-1.380277431740121186e+00,-5.113351324024757449e-01,8.152855336100964800e-01,1.412173034450716180e+00,7.450740682058686337e-01,5.889148670674825281e-01
-1.856856856856856641e-01,1.180061293901402797e+00,-1.297710704628671774e+00,2.470281337094065166e-01,-1.026054573771948641e+00,-1.375378106137096657e+00,-4.864454994971407764e-01,8.404353755534806902e-01,1.410670601946871994e+00,7.108758065260061265e-01,6.289224806132699408e-01
-1.846846846846846857e-01,1.182493512488063114e+00,-1.294179347759515153e+00,2.339202685585544950e-01,-1.038165586476581304e+00,-1.370140104243932289e+00,-4.613833799576388395e-01,8.651796020111227614e-01,1.408278938912004064e+00,6.761104163516872267e-01,6.683106629812669564e-01
-1.836836836836837072e-01,1.184914083647632621e+00,-1.290597000936265060e+00,2.207916667506428787e-01,-1.050112988181616691e+00,-1.364564715878345602e+00,-4.361576604540058355e-01,8.895062707900527332e-01,1.404999552955180642e+00,6.408056331089991842e-01,7.070406204107998471e-01
-1.826826826826826733e-01,1.187322983537760113e+00,-1.286963805301415187e+00,2.076434921151894542e-01,-1.061894896021391865e+00,-1.358653313936880380e+00,-4.107772856664910766e-01,9.134036412212546141e-01,1.400834511270622862e+00,6.049896225455785315e-01,7.450742074326162090e-01
-1.816816816816816949e-01,1.189720188431050651e+00,-1.283279904000869776e+00,1.944769102168112385e-01,-1.073509453211452191e+00,-1.352407354056836875e+00,-3.852512551138997376e-01,9.368601798260115521e-01,1.395786439334623319e+00,5.686909582603020263e-01,7.823739644386850101e-01
-1.806806806806806609e-01,1.192105674715305597e+00,-1.279545442178310788e+00,1.812930882518998810e-01,-1.084954829341178373e+00,-1.345828374257838078e+00,-3.595886199624935831e-01,9.598645658822563265e-01,1.389858519250558588e+00,5.319385989076035326e-01,8.189031545764894338e-01
-1.796796796796796825e-01,1.194479418893749090e+00,-1.275760566969471821e+00,1.680931949451506535e-01,-1.096229220662247705e+00,-1.338917994563099345e+00,-3.337984798165753442e-01,9.824056968882378671e-01,1.383054487743008876e+00,4.947618650945899144e-01,8.546257999314675891e-01
-1.786786786786787040e-01,1.196841397585282296e+00,-1.271925427496366723e+00,1.548784004459604902e-01,-1.107330850372919118e+00,-1.331677916600534806e+00,-3.078899794919051081e-01,1.004472693920888782e+00,1.375378633802304851e+00,4.571904159894123465e-01,8.895067169619862435e-01
-1.776776776776776701e-01,1.199191587524685909e+00,-1.268040174861383429e+00,1.416498762246916066e-01,-1.118257968898022980e+00,-1.324109923183713011e+00,-2.818723057730709858e-01,1.026054906886247897e+00,1.366835795980884782e+00,4.192542256595109817e-01,9.235115511518960929e-01
-1.766766766766766916e-01,1.201529965562852187e+00,-1.264104962141333832e+00,1.284087949688232366e-01,-1.129008854164692544e+00,-1.316215877872855877e+00,-2.557546841559875661e-01,1.047141919659468012e+00,1.357431359343267419e+00,3.809835591586530068e-01,9.566068108465907160e-01
-1.756756756756756577e-01,1.203856508667020986e+00,-1.260119944381432600e+00,1.151563304789959274e-01,-1.139581811873763728e+00,-1.307997724515961746e+00,-2.295463755766684044e-01,1.067723555111910638e+00,1.347171252071533765e+00,3.424089483818260615e-01,9.887599002392354341e-01
-1.746746746746746792e-01,1.206171193921010909e+00,-1.256085278589191168e+00,1.018936575649563026e-01,-1.149975175766791313e+00,-1.299457486770150716e+00,-2.032566731274317029e-01,1.087789880022888456e+00,1.336061941728438285e+00,3.035611677072468373e-01,1.019939151474658967e+00
-1.736736736736737008e-01,1.208473998525427140e+00,-1.252001123728212928e+00,8.862195194141013477e-02,-1.160187307888630892e+00,-1.290597267603335485e+00,-1.768948987616979773e-01,1.107331209873676725e+00,1.324110431180496761e+00,2.644712094449125361e-01,1.050113855839283961e+00
-1.726726726726726668e-01,1.210764899797914573e+00,-1.247867640711962434e+00,7.534239012380014588e-02,-1.170216598845601697e+00,-1.281419248776413999e+00,-1.504703999885644017e-01,1.126338113521534456e+00,1.311324254183692251e+00,2.251702591113027563e-01,1.079254294006429582e+00
-1.716716716716716884e-01,1.213043875173351438e+00,-1.243684992397391165e+00,6.205614932400678463e-02,-1.180061468059090624e+00,-1.271925690305993673e+00,-1.239925465583058273e-01,1.144801417751383443e+00,1.297711470634457909e+00,1.856896705499272715e-01,1.107331765307103533e+00
-1.706706706706706544e-01,1.215310902204081778e+00,-1.239453343578534206e+00,4.876440734599157140e-02,-1.189720364014656306e+00,-1.262118929907891207e+00,-9.747072713999717364e-02,1.162712211703047060e+00,1.283280661489054841e+00,1.460609409175955553e-01,1.134318615997549795e+00
-1.696696696696696760e-01,1.217565958560147488e+00,-1.235172860980027654e+00,3.546834248138720086e-02,-1.199191764506552405e+00,-1.252001382421500608e+00,-7.091434599242660286e-02,1.180061851171868570e+00,1.268040923354490035e+00,1.063156855563513747e-01,1.160188266495670195e+00
-1.686686686686686976e-01,1.219809022029496370e+00,-1.230843713250527438e+00,2.216913340504309340e-02,-1.208474176877611050e+00,-1.241575539215143076e+00,-4.433281962947786814e-02,1.196841962780609725e+00,1.252001862754363426e+00,6.648561277111611489e-02,1.184915237559470924e+00
-1.676676676676676636e-01,1.222040070518206401e+00,-1.226466070956070187e+00,8.867959070538219274e-03,-1.217566138254482899e+00,-1.230843967572594844e+00,-1.773557348116977864e-02,1.213044448020665467e+00,1.235173590073305849e+00,2.660249853317151261e-02,1.208475175381794164e+00
-1.666666666666666852e-01,1.224259082050696668e+00,-1.222040106573348162e+00,-4.434001394331634101e-03,-1.226466215778177160e+00,-1.219809310060905094e+00,8.867961448467527596e-03,1.228661487160599863e+00,1.217566713183789062e+00,-1.330183887034389577e-02,1.230844875576586839e+00
-1.656656656656656512e-01,1.226466034769969626e+00,-1.217565994482936231e+00,-1.773556879208132084e-02,-1.235173006829896503e+00,-1.208474283879708677e+00,3.546835192549148419e-02,1.243685543020173645e+00,1.199192330759368597e+00,-5.319556422069510876e-02,1.252002306033124901e+00
-1.646646646646646728e-01,1.228660906937788733e+00,-1.213043910962386729e+00,-3.103556396007050439e-02,-1.243685139252052041e+00,-1.196841680192102464e+00,6.205616583093764155e-02,1.258109364607943093e+00,1.180062025278488136e+00,-9.304685076532054344e-02,1.271926628615594135e+00
-1.636636636636636943e-01,1.230843676934906483e+00,-1.208474034179296108e+00,-4.433280787503447729e-02,-1.252001271564518126e+00,-1.184914363437352902e+00,8.862197550531433765e-02,1.271925990620786040e+00,1.160187855723358252e+00,-1.328239056088467152e-01,1.290598219686760029e+00
-1.626626626626626604e-01,1.233014323261288459e+00,-1.203856544184296995e+00,-5.762612175760273986e-02,-1.260120093176060330e+00,-1.172695270625562891e+00,1.151563610915163904e-01,1.285128752803613272e+00,1.139582349978465858e+00,-1.724949950770925944e-01,1.307998689435472484e+00
-1.616616616616616819e-01,1.235172824536304281e+00,-1.199191622903945653e+00,-7.091432717679550801e-02,-1.268040324590857582e+00,-1.160187410614436532e+00,1.416499138749713338e-01,1.297711279167620413e+00,1.118258496933477009e+00,-2.120284700338266881e-01,1.324110899988926393e+00
-1.606606606606606480e-01,1.237319159498968979e+00,-1.194479454133580143e+00,-8.419624615449082528e-02,-1.275760717610176176e+00,-1.147393863368397104e+00,1.680932396198373258e-01,1.309667497065600372e+00,1.096229738295584344e+00,-2.513927911300848916e-01,1.338918982291932736e+00
-1.596596596596596696e-01,1.239453307008129945e+00,-1.189720223530060350e+00,-9.747070126984952454e-02,-1.283280055529057995e+00,-1.134317779200151088e+00,1.944769619000635830e-01,1.320991636122734292e+00,1.073509960116370676e+00,-2.905565539658954699e-01,1.352408351736462677e+00
-1.586586586586586356e-01,1.241575246042681435e+00,-1.184914118604458722e+00,-1.107365157636921588e-01,-1.290597153328078450e+00,-1.120962377994952686e+00,2.207917254241381355e-01,1.331678231021530490e+00,1.050113484038603273e+00,-3.294885141443477106e-01,1.364565722526164926e+00
-1.576576576576576572e-01,1.243684955701763739e+00,-1.180061328714662849e+00,-1.239925136428160490e-01,-1.297710857860087330e+00,-1.107330948417723615e+00,2.470281993523389674e-01,1.341722124139513417e+00,1.026055058268430020e+00,-3.681576121980074112e-01,1.375379120761647700e+00
-1.566566566566566787e-01,1.245782415204966131e+00,-1.175162045057915439e+00,-1.372375197842448102e-01,-1.304620048031943647e+00,-1.093426847103244226e+00,2.731770806053164247e-01,1.351118468038423837e+00,1.001349848278699772e+00,-4.065329983678004355e-01,1.384837896233676036e+00
-1.556556556556556448e-01,1.247867603892553801e+00,-1.170216460663299429e+00,-1.504703600394033391e-01,-1.311323634981213404e+00,-1.079253497829626873e+00,2.992290971628360219e-01,1.359862727803737181e+00,9.760134272492697605e-01,-4.445840572145990932e-01,1.392932732912675942e+00
-1.546546546546546663e-01,1.249940501225648148e+00,-1.165224770384112318e+00,-1.636898613382015422e-01,-1.317820562247749017e+00,-1.064814390675214550e+00,3.251750113515002316e-01,1.367950683233303710e+00,9.500617662502726102e-01,-4.822804320438586201e-01,1.399655658124149049e+00
-1.536536536536536324e-01,1.252001086786445949e+00,-1.160187170890205177e+00,-1.768948517930274689e-01,-1.324109805940201445e+00,-1.050113081159194994e+00,3.510056231202995369e-01,1.375378430874146352e+00,9.235112241746075146e-01,-5.195920491238428252e-01,1.405000050401048028e+00
-1.526526526526526539e-01,1.254049340278412528e+00,-1.155103860660225079e+00,-1.900841608026318519e-01,-1.330190374897370242e+00,-1.035153189366069704e+00,3.767117733028168547e-01,1.382142385906353521e+00,8.963785374259365391e-01,-5.564891416780956002e-01,1.408960646005303685e+00
-1.516516516516516755e-01,1.256085241526485152e+00,-1.149975039973800017e+00,-2.032566191559009861e-01,-1.336061310844414818e+00,-1.019938399054241884e+00,4.022843468649390797e-01,1.388239283873212049e+00,8.686808093687263810e-01,-5.929422736330336452e-01,1.411533544112134386e+00
-1.506506506506506415e-01,1.258108770477269545e+00,-1.144800910903643665e+00,-2.164110591355047353e-01,-1.341721688543868085e+00,-1.004472456748916054e+00,4.277142761369167601e-01,1.393666182256712238e+00,8.404354995469679457e-01,-6.289223631017035743e-01,1.412716210651996374e+00
-1.496496496496496631e-01,1.260119907199231504e+00,-1.139581677307592189e+00,-2.295463146214122563e-01,-1.347170615941449157e+00,-9.887591708195415663e-01,4.529925440286292626e-01,1.398420461897677880e+00,8.116604126783708573e-01,-6.644007055849726617e-01,1.412507480806407312e+00
